pH,turbidez,conductividad,sdt,etiqueta
7.090316322838292,5.894910782396884,39.43869565170401,23.26094383606845,0
6.736164398854794,68.92031274632792,45.67543965767283,24.83792654,0
8.371133267,46.648511328644325,34.5356847,26.968507581810496,0
7.9090144853994016,19.97828479243957,26.877976530757515,18.452583940272184,0
6.350282939416132,41.0065876,27.67962995,16.058618112808585,0
8.171169939744782,7.663765624829578,38.43348956687866,16.505902680460622,0
7.218577995623784,67.60856681653085,12.12229401696259,24.25242666197025,0
8.236380567235228,12.234949151835616,35.54439482347395,26.33558933011272,0
7.999638139868288,45.36212226386499,25.50873439677158,13.632279355132052,0
7.063033761173084,17.18181237772513,42.17949859,17.418820163155303,0
6.0561732708002936,50.22929679,15.533644313279025,28.03880393,0
6.671693398462365,54.37749570681967,34.35168614403884,26.133870393894785,0
7.354085536652168,47.13938102380028,30.276969815672704,29.69716805524952,0
7.583695549565368,43.01496221786348,36.40836998439864,25.08496519364161,0
6.644719213583006,62.472836576640816,14.464436590352795,17.863904020558444,0
6.348390185,5.503869769283063,34.03938392226899,21.81275667989276,0
8.087325591998248,23.164033604613664,33.33641434,23.220285084946404,0
8.461005452,17.380123574159217,33.305083587814494,11.56911632634248,0
7.314225455756715,69.16097734,34.932531330665284,20.889939182077303,0
6.429198214620759,27.257284576681144,37.70578161460176,24.18641656945219,0
6.680768316298423,51.28288894682791,42.58958198786925,13.346426080021208,0
6.045976691368667,47.93076147167032,22.253187364872147,25.612634348511143,0
8.285747016401247,14.84568662341644,43.35187758684236,21.675455610282235,0
6.294377707225353,16.72983761480859,30.93371592601124,29.04443571395189,0
7.441291188785634,19.689919448712388,14.928214607104584,10.848445964137834,0
6.685138051718015,28.778909478156542,14.22493531127121,15.30652275110934,0
7.385445006289483,16.402754595536877,24.70105611045031,22.03107758599648,0
7.628550970879661,1.3756037922793465,41.82608513023577,15.931198244118614,1
8.074354509268005,61.557513976503685,38.89187552,24.288483281424845,0
6.516053179401508,67.59268819666188,41.96736865755145,25.18010565043862,0
6.027489571646202,23.90992709220976,31.65622414478116,12.05031928132949,0
6.342214075172018,23.69548156,28.72756192230864,20.277089284135357,0
8.250046604620263,0.4964268942059691,17.60319601483879,20.17781111182112,1
8.184725193906289,47.61754818312618,24.47132463715384,17.38561540431082,0
7.493532755425771,57.780792702404014,28.49273591460726,28.65849725139344,0
7.501292151084133,10.26258102520022,15.366816327825454,26.550126397464425,0
7.662591686365639,11.176644455700552,20.383254203026027,23.944187638192737,0
6.438428196558624,55.305827498000646,34.732561174422074,24.286532714699952,0
8.286029864812399,43.14035238479013,39.955198341089215,19.234322876262382,0
7.046926312230183,3.140239033940191,49.93720543293209,28.41989042193152,1
6.957846320623744,43.57828933235972,47.45830659105519,23.891908545065707,0
7.297294263207094,21.624240599063626,36.41747758233728,24.579621233116328,0
6.117414916937638,25.81076088295921,28.007426025174738,27.233818075746903,0
6.415708421890199,53.881199280781615,36.17473985891285,15.48143178684382,0
7.845084041065926,56.76546348708274,41.85476148704882,26.14141807733406,0
6.206996669812816,28.024963878788142,16.496775255088718,13.90481205912984,0
7.507880274,66.30070552044484,27.57638580845895,16.906839044897758,0
6.613372774203302,28.452390256645057,43.91248685415346,16.712209085396854,0
6.973239035104942,54.028522466107695,26.58565217345567,29.57050936778281,0
6.721734342,33.87140851949813,33.73114630663309,27.130744474958536,0
6.889181791162373,62.827262856545886,34.335235712763534,24.023397231805195,0
7.797614762960613,63.54328706,19.01009761907829,24.5411352323078,0
6.742804289057938,6.119176551,25.76494678278696,21.24145588805142,0
7.416011600742243,65.55453319,24.71142897219342,28.94181334217038,0
7.190126005497749,57.787438906429095,12.995474924218462,19.92517505764723,0
7.659177913,55.39175000188668,12.91928703,17.61035419739789,0
8.342074348311895,14.063793777986572,43.60448765967939,13.26070673863182,0
7.8314302430256255,56.35834461282654,22.37669077896687,25.72411304522116,0
6.537350946476892,59.509291427952576,31.686993117074987,24.688878641511828,0
6.077957837653211,20.24052341179057,23.351571796373378,17.687100770482697,0
6.6556601107495625,66.65820548536266,47.74581131438294,10.503868279184587,0
7.487694826750637,3.490210247941498,21.853276836899404,26.77994655436021,1
6.128564533710626,10.493647727299775,28.32695888407953,10.228359669081472,0
7.240915618003091,37.63067966,45.16374951841487,24.07399559258102,0
7.492107122292223,40.30547297856168,43.99347553808873,29.40514219452114,0
6.835609727042402,45.16050583106324,19.07185387815854,18.75322656296407,0
7.927280509364555,1.187839052082652,42.50044577,14.699468099919056,1
6.266495632834429,67.22567422354912,29.41110169603992,24.097420200867635,0
6.187844454339522,3.1211664913900794,30.35281714,26.342562840311704,0
7.820471890509008,10.014336690638167,17.072238951805865,20.92860632155695,0
7.238728290515496,0.9810162268239886,15.062857522770738,29.340705505122923,1
7.721005991,39.68009033058663,39.66169366500308,11.033374433159224,0
7.087068346509366,65.25868187446805,30.865523789501392,20.09591196609056,0
6.616005083097767,46.616301625632495,28.600326699376826,24.36907895,0
8.047755794185498,57.58602279362991,39.72131268879107,27.252809422983574,0
7.998539697422448,0.9296842421006056,41.08949016166217,13.5851122381558,1
7.736741177136067,37.94107089358082,18.03851037143544,26.00006963527363,0
6.6803628430749065,32.169408425386536,35.18855568015037,21.054141514370905,0
7.475576667172717,34.927756095455514,17.14345512655205,17.931073639799266,0
6.902434742350067,5.054922973463157,40.55225326910374,12.634300571581871,0
6.228955183316585,47.91047527485152,36.96429594,27.30591517817825,0
8.293283938655607,35.22542904010441,48.351355601171406,13.145464163594308,0
6.342046577297404,53.56041949028848,14.620404621544004,16.195757184181986,0
8.375593384552007,33.97034438432007,14.168079403747663,15.800910639248738,0
