pH,Turbidez,Conductividad,Solidos Disueltos Totales ,,,,
7.805667329639148,50.30894861809572,15.768767784314203,16.64382066231209,,,,
8.139241170265715,41.036484914653315,27.256784002728953,23.872361149475907,,,,
8.075549661,34.46569340908742,42.40269681056806,25.42245631703773,,,,
6.992958824046137,13.462104094904536,19.753354115898155,23.09301373731909,,,,
7.670212841426615,32.47553844184237,33.09322807348688,13.031901496001987,,,,
6.512460738539552,17.207301091580224,39.85670924912765,27.51766167034114,,,,
6.732869325652533,64.03895048961583,35.40744711,20.781891054720173,,,,
8.240839546,23.478476944744287,19.144939915385812,15.649448527400073,,,,
6.0325048087768405,66.65848101733606,25.504613610058097,18.504563708753878,,,,
6.213771327,37.31387030662978,41.784087810445094,10.751421807978147,,,,
6.519715637865068,44.20810650733122,33.06060753701664,12.55733602444835,,,,
6.0663305096845495,38.00583111425294,12.198725314630684,25.310935010317216,,,,
6.453588587724493,9.056643187669062,40.917648881067564,10.000232695107323,,,,
7.457603902,26.307485330555867,13.341831487729085,18.331316569645843,,,,
7.053561376481245,6.9402278594336755,40.33788374378682,20.45020362171177,,,,
8.231679277692438,43.60678309283672,19.694261286279023,11.092688400019446,,,,
8.043608904346103,31.281193664030724,48.40679224453645,29.461563259446656,,,,
6.854543379,54.458948009965574,25.98174854947921,14.522506624993438,,,,
6.6485585835782315,15.432933669955888,24.423401420847007,16.083974392725615,,,,
6.949231020418168,11.519624090053444,17.657745912632898,16.078850245100547,,,,
7.475737356287019,28.443256167463748,23.612960188628165,14.608333242346998,,,,
6.670159102057191,64.86097682528668,45.31272894947162,10.029476441726228,,,,
7.560372269622835,49.729527050868825,49.86070483,24.58689588175993,,,,
7.023529130478101,29.324653735504306,25.995762159260238,29.336909995985707,,,,
7.380117952,36.20905188280174,29.047203976272616,14.485869665700902,,,,
7.090316322838292,5.894910782396884,39.43869565170401,23.26094383606845,,,,
6.736164398854794,68.92031274632792,45.67543965767283,24.83792654,,,,
8.371133267,46.648511328644325,34.5356847,26.968507581810496,,,,
7.9090144853994016,19.978284792439574,26.877976530757515,18.452583940272184,,,,
6.3502829394161315,41.0065876,27.67962995,16.058618112808585,,,,
8.171169939744782,7.663765624829578,38.43348956687866,16.505902680460622,,,,
7.218577995623784,67.60856681653085,12.12229401696259,24.252426661970254,,,,
8.236380567235228,12.234949151835616,35.54439482347395,26.33558933011272,,,,
7.9996381398682885,45.36212226386499,25.50873439677158,13.632279355132052,,,,
7.063033761173084,17.18181237772513,42.17949859,17.418820163155303,,,,
6.0561732708002936,50.22929679,15.533644313279023,28.03880393,,,,
6.671693398462365,54.37749570681967,34.35168614403884,26.133870393894785,,,,
7.354085536652168,47.13938102380028,30.276969815672704,29.697168055249517,,,,
7.583695549565368,43.01496221786348,36.40836998439864,25.084965193641615,,,,
6.644719213583006,62.472836576640816,14.464436590352797,17.863904020558444,,,,
6.348390185,5.503869769283063,34.03938392226899,21.812756679892757,,,,
8.087325591998248,23.164033604613664,33.33641434,23.220285084946404,,,,
8.461005452,17.380123574159217,33.305083587814494,11.56911632634248,,,,
7.314225455756715,69.16097734,34.932531330665284,20.889939182077303,,,,
6.429198214620759,27.257284576681144,37.70578161460176,24.18641656945219,,,,
6.680768316298423,51.28288894682791,42.58958198786925,13.346426080021207,,,,
6.045976691368667,47.93076147167032,22.253187364872147,25.612634348511143,,,,
8.285747016401247,14.84568662341644,43.35187758684236,21.675455610282235,,,,
6.294377707225353,16.72983761480859,30.93371592601124,29.04443571395189,,,,
7.441291188785634,19.689919448712388,14.928214607104584,10.848445964137834,,,,
6.685138051718015,28.778909478156546,14.22493531127121,15.30652275110934,,,,
7.385445006289483,16.402754595536877,24.70105611045031,22.03107758599648,,,,
7.628550970879661,1.3756037922793463,41.82608513023577,15.931198244118614,,,,
8.074354509268005,61.557513976503685,38.89187552,24.288483281424845,,,,
6.516053179401508,67.59268819666188,41.96736865755145,25.18010565043862,,,,
6.027489571646202,23.909927092209756,31.656224144781156,12.05031928132949,,,,
6.342214075172018,23.69548156,28.72756192230864,20.277089284135354,,,,
8.250046604620263,0.4964268942059691,17.60319601483879,20.177811111821118,,,,
8.184725193906289,47.61754818312618,24.471324637153838,17.38561540431082,,,,
7.493532755425771,57.780792702404014,28.49273591460726,28.65849725139344,,,,
7.501292151084133,10.262581025200221,15.366816327825454,26.550126397464425,,,,
7.662591686365639,11.176644455700552,20.383254203026027,23.944187638192737,,,,
6.438428196558624,55.305827498000646,34.732561174422074,24.286532714699952,,,,
8.286029864812399,43.14035238479013,39.955198341089215,19.234322876262382,,,,
7.046926312230183,3.140239033940191,49.93720543293209,28.419890421931516,,,,
6.9578463206237435,43.57828933235972,47.45830659105519,23.891908545065707,,,,
7.297294263207094,21.624240599063626,36.41747758233728,24.579621233116328,,,,
6.117414916937638,25.810760882959215,28.007426025174738,27.233818075746903,,,,
6.415708421890199,53.881199280781615,36.174739858912844,15.481431786843821,,,,
7.845084041065926,56.76546348708274,41.85476148704882,26.14141807733406,,,,
6.206996669812816,28.024963878788146,16.496775255088718,13.90481205912984,,,,
7.507880274,66.30070552044484,27.57638580845895,16.906839044897758,,,,
6.613372774203302,28.452390256645057,43.91248685415346,16.712209085396854,,,,
6.973239035104942,54.028522466107695,26.58565217345567,29.57050936778281,,,,
6.721734342,33.87140851949813,33.73114630663309,27.130744474958536,,,,
6.889181791162373,62.827262856545886,34.335235712763534,24.023397231805195,,,,
7.797614762960613,63.54328706,19.010097619078294,24.541135232307802,,,,
6.742804289057938,6.119176551,25.764946782786957,21.24145588805142,,,,
7.416011600742243,65.55453319,24.71142897219342,28.94181334217038,,,,
7.190126005497749,57.787438906429095,12.995474924218462,19.92517505764723,,,,
7.659177913,55.39175000188668,12.91928703,17.61035419739789,,,,
8.342074348311895,14.063793777986572,43.60448765967939,13.26070673863182,,,,
7.8314302430256255,56.35834461282654,22.37669077896687,25.72411304522116,,,,
6.5373509464768915,59.509291427952576,31.686993117074987,24.688878641511828,,,,
6.077957837653211,20.240523411790566,23.351571796373378,17.687100770482697,,,,
6.6556601107495625,66.65820548536266,47.74581131438294,10.503868279184587,,,,
7.487694826750637,3.490210247941498,21.853276836899404,26.779946554360215,,,,
6.128564533710626,10.493647727299777,28.326958884079534,10.228359669081472,,,,
7.240915618003091,37.63067966,45.16374951841487,24.07399559258102,,,,
7.492107122292223,40.30547297856168,43.99347553808873,29.40514219452114,,,,
6.835609727042402,45.16050583106324,19.07185387815854,18.75322656296407,,,,
7.927280509364555,1.187839052082652,42.50044577,14.699468099919056,,,,
6.266495632834429,67.22567422354912,29.41110169603992,24.097420200867635,,,,
6.187844454339522,3.1211664913900794,30.35281714,26.342562840311704,,,,
7.820471890509008,10.014336690638167,17.072238951805865,20.92860632155695,,,,
7.238728290515496,0.9810162268239886,15.062857522770738,29.340705505122923,,,,
7.721005991,39.68009033058663,39.66169366500308,11.033374433159223,,,,
7.087068346509366,65.25868187446805,30.865523789501392,20.09591196609056,,,,
6.616005083097767,46.616301625632495,28.600326699376822,24.36907895,,,,
8.047755794185498,57.58602279362991,39.72131268879107,27.252809422983578,,,,
7.998539697422448,0.9296842421006057,41.08949016166217,13.585112238155801,,,,
7.736741177136067,37.94107089358082,18.038510371435436,26.00006963527363,,,,
6.6803628430749065,32.169408425386536,35.18855568015037,21.054141514370905,,,,
7.475576667172717,34.927756095455514,17.14345512655205,17.931073639799266,,,,
6.902434742350067,5.054922973463157,40.55225326910374,12.634300571581871,,,,
6.228955183316585,47.91047527485152,36.96429594,27.30591517817825,,,,
8.293283938655607,35.22542904010441,48.351355601171406,13.145464163594307,,,,
6.3420465772974035,53.56041949028848,14.620404621544004,16.195757184181986,,,,
8.375593384552007,33.97034438432007,14.168079403747665,15.800910639248738,,,,
