pH,Conductividad uS/cm,Solidos Disueltos Totales SDT mg/l ppm,DQO mg/l,DBO5 mg/l,Turbidez NTU
7.155014509110332,14.532777541306219,29.028596207236646,12.37418191018223,19.8591394331172,69.95452103305401
8.368208349029539,31.699504833917754,29.89638587931902,29.61136454121447,16.603119006312088,14.800188059923782
6.3833785077902006,17.706422031047584,24.234456114920974,14.29391774926711,12.136014080047273,18.56195188283489
7.465574580041993,40.02248321141646,29.62287463583644,11.344683601811223,29.0680575876419,46.4001851344266
7.264721697211165,31.46443299088163,21.390795591342073,21.89694759003819,11.20453889800595,67.58140442204349
7.52863558858662,37.84865560991743,15.190835663521806,24.777333542660653,15.953005551365608,64.10700437335207
6.045275459552101,13.583570222890602,18.739917713312416,10.64886892094374,15.961324023400083,35.201286404590945
8.180309772360378,15.222096609740522,21.87121870757572,23.174352774540445,16.408025722804297,55.65771977687073
8.33029570620903,39.220288746381925,11.4616312405403,20.645837519029087,13.285736865448186,9.502209716993073
7.412832958973023,14.739204767949587,22.446865292344924,12.06530017750097,25.663228618473944,68.42067289428086
7.741627059692231,14.707755655079826,29.62355673524589,13.450477538927242,12.449957239319785,67.50472638251905
8.30624845294324,12.460122058925723,13.802152995674552,21.359485946321612,22.698133183063256,11.461027051541969
7.768096585783496,48.34705313538024,25.851902325767668,15.927152270265768,12.47692053411635,20.959618736217465
6.381347607285654,40.025317659442265,28.15797587559239,28.76631457302632,11.410712751859132,7.010849825473685
7.440720900417033,25.42355352307844,28.874031856404414,26.374804589681016,28.18859007371753,19.02023192287258
7.51678761595714,23.268352088930897,29.202712088108946,29.671344130273262,13.802575326374114,57.11690525906447
7.060326678255965,25.288722730342283,20.42919277442944,15.19341677900828,26.425003091194085,26.482092501568165
7.841110589061807,41.436834184884916,29.546158159830075,29.39447265595954,20.892617422142717,6.187787700273086
8.335917536922537,37.132083220675746,25.146204142688777,18.624677395831156,11.557130392175392,23.95578673452332
8.313921282266941,19.037431578963783,13.233428724739237,16.95037590627509,29.10896382876135,68.6968333968896
7.1270984285103305,18.616154742695205,19.5380021293594,11.006990539387065,14.93922333983785,44.077851668144206
6.283095114601888,15.739034689109097,24.36662350744008,11.055305157192052,27.19290690705213,29.131266248431043
8.462102997405836,37.091503348650846,14.946806316381666,23.840225118933095,13.376200115691283,11.6576959448089
8.097245216114835,41.04616116442597,22.812303670977748,19.158579888680556,27.078857642837058,69.03237580985864
6.311656703008167,22.07176427635015,23.332009580932386,14.530432520722114,10.26457625810588,57.459430648419016
8.302104706543432,12.795908519174686,13.253994876171317,22.279406126504654,20.235609131389616,19.70341117156436
8.174740905155321,15.12252336410424,21.301706249055126,15.057162365002224,25.388851588431137,4.904808700483262
7.297095142815181,48.778681324111155,25.43253821957215,21.55263508688845,28.695910349855666,3.9637890164290623
7.478188589362324,23.22690154414197,19.97791329071884,17.184174939653808,28.18404272412974,8.426470465387368
6.997506759675326,41.23047961784908,10.24206233552215,26.47104453223638,26.392497390952897,40.653800853009514
6.136904097055078,35.737215616462024,10.180769381585844,26.413923215335586,27.763826993226083,65.01343948438446
6.837993104114752,26.513706306810043,17.140586879400246,19.547007962448028,13.984393716741529,34.772039960418915
8.00713362149503,19.816115963431095,28.52388136863564,17.016382186700312,15.683685914234575,59.0061837719338
6.011580057511507,16.612683890057443,14.573535592072176,17.25119593118189,15.77937049842117,31.212063390186547
6.833747929227861,35.37049278547693,22.687273777433745,26.11429051336436,17.54107862003398,49.600848203747766
6.995421733977358,41.436083664235944,14.44151741386641,16.563589655952242,17.866413407703774,51.23109161005506
7.343489007344807,36.46836163456297,16.433399793190972,14.18118747413692,20.89110649309351,12.177459413233706
8.299639041031902,32.15148106346801,26.96084179202968,11.693766837506136,13.197595267328827,25.285124128306823
6.865864985914903,13.594146490402178,24.57722884539894,19.333862417688167,23.824933275719786,44.61115095766167
6.867383004740569,48.80257354858659,11.907985546264213,19.64264197839684,13.35133078609013,4.948762572905633
7.843753120274371,42.35113928287383,18.57404041972867,26.818174208058142,16.20616964209095,25.30781314340696
7.130544852224518,23.12723739463666,10.583395272905289,14.42477392892128,20.06690261212308,37.435962639683474
6.561512057349955,49.238872515636324,19.61780293206018,17.619825473367996,25.928811230469545,69.7357145131247
7.131098790331734,34.87150040618024,23.24868023402136,26.168114777873818,24.789384664774545,33.21734938357085
6.3521425509495,34.132061011875365,12.370052471963032,26.47247221497947,22.910687128210444,57.12397299800265
6.440967466265558,40.42678081832222,15.777698778183314,17.692221519575362,13.115465211603404,30.244709954663243
7.2459194318487,42.84725194742523,17.95673251004314,19.18248046573362,20.940906912311554,55.74735058337962
7.04731362376137,36.946187078597106,28.390620493120995,16.06571781698566,11.74893003599771,41.67903611340759
8.28711475267025,16.867638361915603,29.86510030845928,28.65109756838624,17.547263535933016,62.06168090516788
6.905984747791583,24.85416522779094,10.898225979912317,12.372875314831607,18.27033060579918,28.765978664507692
7.451470875695109,47.26717833238989,25.22015846990784,28.6749884600294,10.796228788915077,42.30130938750352
7.580660719798826,20.535393250066374,17.434481328046864,23.677329036706865,15.479761989399437,44.10130764331792
6.032736141470834,26.142346905825505,17.8491637245896,20.631443053734625,29.112989345329787,29.216805926033132
7.6588434300417765,28.418921551879446,25.085299466940455,10.653181215689917,29.07265215659379,10.101843058123706
6.4450899171743785,28.697389608389184,28.368528642908174,19.511923836440168,17.046541085050784,6.549158483863488
8.402675793673637,35.29170413479197,29.018571890050968,18.154962100054647,10.862002178966481,1.167008541974317
6.371656819382783,47.836881834298886,21.542451720766415,13.224376239502451,13.581898786563631,61.14739849716502
7.03656030931756,21.14632304963519,17.142423186010056,23.12819207001314,17.844355868670803,16.55324385670862
6.21337417019661,16.61705229943489,25.750981717175584,29.423018147365717,28.955593959384597,14.805472449723764
8.492185629614868,19.503878614677618,15.020027665246005,21.243776221290503,12.823981270743698,51.52247802982458
7.255487525828107,45.703146207952244,21.281480576670354,24.295065528878915,25.270316873364244,22.401127916117424
7.488462543300109,36.54081088089783,17.17156923049746,11.369009051320337,12.173650787493841,35.42312846882856
6.167691193471069,22.864457991088084,23.132621474157524,18.353339916339895,29.62515154782554,11.37577457082194
7.874901175997945,43.00598368080746,14.807978257870138,12.327169703289918,17.6323299821827,67.18220050233785
6.524763982738964,44.73205986181057,13.831858914696515,22.255916710730208,25.50469077798112,59.610698001206615
8.245135723601784,44.167544870230564,28.364781733508742,28.769643164283092,16.851821656222636,60.46527360755023
6.512849101205018,46.91920827830307,12.036073658990738,23.23555464943277,22.553377543176175,28.474162400040363
6.476719301659166,21.58515876658774,20.11915815469863,11.536060966288431,13.840321694800735,53.3652849595021
6.091374169620237,40.691593292358576,14.417055659260178,17.093324099701658,12.92042038593925,10.07133087728461
7.1801673627749985,29.50050089641732,10.77859926651335,21.01326758881703,28.761282791362625,0.6033301814246195
7.412102833156541,43.995945009822336,10.720376365828528,18.064155122665042,28.35294555808867,1.3981052804619687
6.164271598570881,39.6826457321413,13.504435442116547,26.672880209503447,27.749378804257645,41.06212161831923
7.938819041737526,41.50500296698954,27.335407090120004,26.293420094199785,22.508669003331867,31.877643367355855
7.133222086870069,36.93414983188072,15.649574879540534,22.23662040206443,26.165364224325565,36.261074423596384
7.31097567331895,18.742293239848863,29.009183411505916,17.469158902654105,11.380738738227498,0.5224198292053583
7.10190686734557,32.71102291808366,21.63244585978387,15.106727475264883,16.695780837813583,29.5880633760198
7.001907652188315,49.41745010193131,18.732283795375324,12.117486364262586,16.274062495143124,50.26477128406026
7.399100828270544,47.62074652689052,21.60177669338909,17.09795366973108,22.712906439052265,30.98855913772051
6.388100614826781,13.640601960286443,20.333967704525357,18.263450344154393,17.11915546941281,51.255344441855556
6.454820326238178,18.26296299771861,25.175525075146503,23.51645850208147,12.970135632873616,16.311327507778437
8.154464052533793,17.005693391273354,15.649921319457045,23.16319648595147,21.929341508270873,56.91994031372078
8.365288655334082,39.587236579441225,17.061007832006048,11.40216279282514,26.28767841338163,41.19018683174166
6.933273290699383,43.07584253456391,27.881886050665013,17.905186308623158,17.642469889199464,14.753416960093436
6.676861682858885,20.113431919805535,28.92913026300811,13.635577344347238,12.645374301969634,16.570433309768305
7.609998858097539,31.2224023321695,27.85116454972949,13.136254106336114,13.93376394625646,43.962132519867595
7.021835427745241,43.946715064425604,18.38895987914627,26.54604299474492,14.74966610338768,58.09577152487103
6.063465889150862,39.84645870111753,25.607310060137635,10.838304334325152,15.997951859890724,29.09394474204086
6.390381493415476,32.60501380869023,19.526714666021974,18.383657518042426,22.855901410126183,18.081030038931456
7.789930572118494,34.43321223743337,19.950797042922044,13.364073115330363,22.01890969075438,60.69081248374203
7.647309854775378,31.31770078281864,14.093602181145679,27.58660431356948,23.921597231340783,46.84878042255844
6.0677399812587085,23.306841150115183,21.82260606517033,21.140810265500704,17.250039690630263,31.365984109815354
6.5549304048323735,33.47083572864261,13.722717955066958,14.62761272753696,26.479953037599564,34.15301366955113
6.577686991470179,38.17764147790345,16.631293981343873,20.04854574332753,14.081753223115205,14.297952755547747
7.679731858996821,45.186270802710695,27.100604032398703,24.629727194062315,19.380814950363078,43.87618410453908
6.049276344385911,36.17907145121143,14.141516184217105,29.162360178388674,26.018774430828607,25.111975738002204
6.260271454961434,40.92261840764,11.423165703468657,14.40892008490838,13.603172954652385,69.69516236720445
7.9997902134329735,18.082722128273772,11.380151852256326,27.723635442586904,12.197262274815659,33.612846068332146
6.446361655135834,29.539184027952015,28.815690410062157,28.686082283349805,27.673679353759795,34.01199243327292
7.631865269629687,12.354601553429545,20.138408759236693,28.328410890641326,16.85859325518392,39.60962511874703
6.595456952616816,21.373796851821673,18.188241436340366,22.708287137238194,23.67740249818064,64.17292021831227
6.248603481898363,39.605545174294186,26.217571620158367,22.596413088694156,10.50697208527877,56.05726699018252
6.607930477498635,49.68877815127581,26.71651855821032,18.064212663676457,23.800937768188994,31.5791048858489
7.805667329639148,15.768767784314203,16.64382066231209,25.04795764607576,16.32202623093941,50.30894861809572
8.139241170265715,27.256784002728953,23.872361149475907,20.625880367018638,11.114817071748835,41.036484914653315
8.07554966141748,42.40269681056806,25.42245631703773,23.54876142456589,22.19625523096234,34.46569340908742
6.992958824046137,19.753354115898155,23.09301373731909,18.56915807697591,14.816076321463465,13.462104094904536
7.670212841426615,33.09322807348688,13.031901496001987,24.629929280862783,17.7361448410376,32.47553844184237
6.512460738539552,39.85670924912765,27.51766167034114,26.48943035209098,11.611616245730271,17.207301091580224
6.732869325652533,35.4074471098868,20.781891054720173,12.928725132056321,12.943265021898906,64.03895048961583
8.2408395463028,19.144939915385812,15.649448527400073,26.65859431148456,15.959544709916875,23.478476944744287
6.0325048087768405,25.504613610058097,18.504563708753878,20.805930635806146,11.795190011203143,66.65848101733606
6.21377132713617,41.784087810445094,10.751421807978147,26.893318181804485,28.216525293726306,37.31387030662978
6.519715637865068,33.06060753701664,12.55733602444835,18.626034126820294,10.120940863679568,44.20810650733122
6.0663305096845495,12.198725314630684,25.310935010317216,17.5808097076607,19.67720437728623,38.00583111425294
6.453588587724493,40.917648881067564,10.000232695107323,28.30121465034445,12.46494916265103,9.056643187669062
7.45760390242423,13.341831487729085,18.331316569645843,15.023385350968026,16.15358178955897,26.307485330555867
7.053561376481245,40.33788374378682,20.45020362171177,26.884246505722864,28.521191196365308,6.9402278594336755
8.231679277692438,19.694261286279023,11.092688400019446,19.680411450188082,13.233891065479737,43.60678309283672
8.043608904346103,48.40679224453645,29.461563259446656,20.281908851025193,29.316646394366654,31.281193664030724
6.85454337924469,25.98174854947921,14.522506624993438,16.16936562978968,14.115887539788435,54.458948009965574
6.6485585835782315,24.423401420847007,16.083974392725615,21.460844012380313,24.83132216933659,15.432933669955888
6.949231020418168,17.657745912632898,16.078850245100547,16.504223925524226,20.933545297946235,11.519624090053444
7.475737356287019,23.612960188628165,14.608333242346998,10.785388284833047,27.689574551935184,28.443256167463748
6.670159102057191,45.31272894947162,10.029476441726228,15.43997210688712,21.07986511006262,64.86097682528668
7.560372269622835,49.8607048298354,24.58689588175993,10.127580868131814,20.691184383126174,49.729527050868825
7.023529130478101,25.995762159260238,29.336909995985707,29.567095741137134,13.909160007367998,29.324653735504306
7.38011795212995,29.047203976272616,14.485869665700902,29.31494419639495,13.324587241033175,36.20905188280174
7.090316322838292,39.43869565170401,23.26094383606845,17.9031059494461,28.329783022310284,5.894910782396884
6.736164398854794,45.67543965767283,24.8379265391743,24.567417086792922,16.55676397700068,68.92031274632792
8.37113326740539,34.5356846990978,26.968507581810496,16.9161219682085,17.44164509925792,46.648511328644325
7.9090144853994016,26.877976530757515,18.452583940272184,23.42186314171952,25.196473168567767,19.978284792439574
6.3502829394161315,27.6796299522477,16.058618112808585,26.10860086091958,16.776469648456146,41.0065875950671
8.171169939744782,38.43348956687866,16.505902680460622,28.935124893844815,29.041248932780054,7.663765624829578
7.218577995623784,12.12229401696259,24.252426661970254,18.00424551699344,24.758555379976006,67.60856681653085
8.236380567235228,35.54439482347395,26.33558933011272,25.665959659120954,21.9485848514684,12.234949151835616
7.9996381398682885,25.50873439677158,13.632279355132052,15.318569012642376,27.61790321089505,45.36212226386499
7.063033761173084,42.1794985885292,17.418820163155303,29.806646075872965,10.992118166989655,17.18181237772513
6.0561732708002936,15.533644313279023,28.038803934983,10.515391975287024,15.141253843784174,50.2292967853975
6.671693398462365,34.35168614403884,26.133870393894785,22.070576130022417,19.3007266844182,54.37749570681967
7.354085536652168,30.276969815672704,29.697168055249517,23.19011963302654,14.539570789430421,47.13938102380028
7.583695549565368,36.40836998439864,25.084965193641615,23.760911141482577,24.87810374604304,43.01496221786348
6.644719213583006,14.464436590352797,17.863904020558444,12.40775157578178,28.384160621074503,62.472836576640816
6.34839018518206,34.03938392226899,21.812756679892757,28.770595669462608,18.475402398618467,5.503869769283063
8.087325591998248,33.3364143424619,23.220285084946404,13.623665581001656,16.842652002237898,23.164033604613664
8.46100545175888,33.305083587814494,11.56911632634248,22.45506806479682,29.231014642751326,17.380123574159217
7.314225455756715,34.932531330665284,20.889939182077303,14.453521582461699,18.897048656550815,69.1609773445795
6.429198214620759,37.70578161460176,24.18641656945219,16.144328340425417,19.780968008985663,27.257284576681144
6.680768316298423,42.58958198786925,13.346426080021207,20.929170834562488,17.03299744683811,51.28288894682791
6.045976691368667,22.253187364872147,25.612634348511143,18.343868371291528,28.19096946024277,47.93076147167032
8.285747016401247,43.35187758684236,21.675455610282235,13.204512019530126,21.379109665637017,14.84568662341644
6.294377707225353,30.93371592601124,29.04443571395189,13.418728048416966,25.243491743632894,16.72983761480859
7.441291188785634,14.928214607104584,10.848445964137834,18.36289576325599,26.236134367017726,19.689919448712388
6.685138051718015,14.22493531127121,15.30652275110934,25.145659565510016,16.836980838345163,28.778909478156546
7.385445006289483,24.70105611045031,22.03107758599648,27.95929293695577,18.6738866264076,16.402754595536877
7.628550970879661,41.82608513023577,15.931198244118614,11.682553245187657,26.969435488125292,1.3756037922793463
8.074354509268005,38.8918755201548,24.288483281424845,17.862078151188022,17.265107033516205,61.557513976503685
6.516053179401508,41.96736865755145,25.18010565043862,12.004911274457532,25.878702669037025,67.59268819666188
6.027489571646202,31.656224144781156,12.05031928132949,10.331849612651958,28.819846451488743,23.909927092209756
6.342214075172018,28.72756192230864,20.277089284135354,23.234373652879132,22.46420746136014,23.6954815597831
8.250046604620263,17.60319601483879,20.177811111821118,22.048988839331756,24.832545749037777,0.4964268942059691
8.184725193906289,24.471324637153838,17.38561540431082,13.260382276297724,26.1019462408227,47.61754818312618
7.493532755425771,28.49273591460726,28.65849725139344,14.676256661861283,26.900792977932852,57.780792702404014
7.501292151084133,15.366816327825454,26.550126397464425,10.474155072890367,17.90106675713592,10.262581025200221
7.662591686365639,20.383254203026027,23.944187638192737,26.698944113888075,11.025269183519963,11.176644455700552
6.438428196558624,34.732561174422074,24.286532714699952,29.49381192097103,18.03752542473479,55.305827498000646
8.286029864812399,39.955198341089215,19.234322876262382,12.709190735893817,23.475124595681795,43.14035238479013
7.046926312230183,49.93720543293209,28.419890421931516,14.629504275305962,19.007007715615856,3.140239033940191
6.9578463206237435,47.45830659105519,23.891908545065707,27.36819047893868,24.97926301720797,43.57828933235972
7.297294263207094,36.41747758233728,24.579621233116328,28.529275959123698,17.139648589373277,21.624240599063626
6.117414916937638,28.007426025174738,27.233818075746903,18.39254765613621,22.69488282208059,25.810760882959215
6.415708421890199,36.174739858912844,15.481431786843821,11.012449445381483,13.728396097079491,53.881199280781615
7.845084041065926,41.85476148704882,26.14141807733406,10.787836673856388,24.987388732899138,56.76546348708274
6.206996669812816,16.496775255088718,13.90481205912984,21.47899732138021,20.913919376260516,28.024963878788146
7.50788027366597,27.57638580845895,16.906839044897758,17.85790217786358,14.081287770932011,66.30070552044484
6.613372774203302,43.91248685415346,16.712209085396854,10.57304855155309,15.838223469956144,28.452390256645057
6.973239035104942,26.58565217345567,29.57050936778281,21.665047846251134,24.972174171636645,54.028522466107695
6.72173434192675,33.73114630663309,27.130744474958536,10.22605073178045,19.652024713230414,33.87140851949813
6.889181791162373,34.335235712763534,24.023397231805195,25.747439162985458,14.320628807861445,62.827262856545886
7.797614762960613,19.010097619078294,24.541135232307802,16.128656454067432,29.345423807405954,63.5432870555125
6.742804289057938,25.764946782786957,21.24145588805142,10.805160060184642,24.30250039633776,6.11917655097587
7.416011600742243,24.71142897219342,28.94181334217038,21.767044419663065,29.142696650795923,65.5545331917158
7.190126005497749,12.995474924218462,19.92517505764723,17.953688288661095,18.542100907206866,57.787438906429095
7.65917791340662,12.9192870278715,17.61035419739789,29.47600826714299,19.50200681383441,55.39175000188668
8.342074348311895,43.60448765967939,13.26070673863182,20.883973250074042,27.959104323700384,14.063793777986572
7.8314302430256255,22.37669077896687,25.72411304522116,15.504783620740167,20.500986804907694,56.35834461282654
6.5373509464768915,31.686993117074987,24.688878641511828,24.188777292679497,24.145578238113345,59.509291427952576
6.077957837653211,23.351571796373378,17.687100770482697,15.429840050854226,15.043457549910599,20.240523411790566
6.6556601107495625,47.74581131438294,10.503868279184587,28.0848658281513,18.93452937405281,66.65820548536266
7.487694826750637,21.853276836899404,26.779946554360215,17.49443941014753,12.468997316207101,3.490210247941498
6.128564533710626,28.326958884079534,10.228359669081472,20.997371255524104,14.119600717539234,10.493647727299777
7.240915618003091,45.16374951841487,24.07399559258102,11.011462076484577,10.018868305352623,37.630679663606
7.492107122292223,43.99347553808873,29.40514219452114,18.522424759044615,10.785301032973205,40.30547297856168
6.835609727042402,19.07185387815854,18.75322656296407,26.6472707932199,29.545676463538587,45.16050583106324
7.927280509364555,42.500445772237,14.699468099919056,26.11297610726684,14.847073902735247,1.187839052082652
6.266495632834429,29.41110169603992,24.097420200867635,14.486371177070525,23.26621419008004,67.22567422354912
6.187844454339522,30.3528171392435,26.342562840311704,14.521581420211254,26.78199397599223,3.1211664913900794
7.820471890509008,17.072238951805865,20.92860632155695,26.346106244264735,21.013209184731284,10.014336690638167
7.238728290515496,15.062857522770738,29.340705505122923,28.60796840338651,13.062890001679124,0.9810162268239886
7.72100599106934,39.66169366500308,11.033374433159223,11.907218425460071,24.562328746723328,39.68009033058663
7.087068346509366,30.865523789501392,20.09591196609056,19.001172788524507,22.00502820199166,65.25868187446805
6.616005083097767,28.600326699376822,24.369078946451,16.74908557928458,24.625011786947503,46.616301625632495
8.047755794185498,39.72131268879107,27.252809422983578,27.413769109148788,25.394932457141742,57.58602279362991
7.998539697422448,41.08949016166217,13.585112238155801,11.670498293600374,29.508207353694903,0.9296842421006057
7.736741177136067,18.038510371435436,26.00006963527363,14.222518851160748,21.4712656005342,37.94107089358082
6.6803628430749065,35.18855568015037,21.054141514370905,25.049366751729885,16.832822253812036,32.169408425386536
7.475576667172717,17.14345512655205,17.931073639799266,11.02587697962431,22.969291138004742,34.927756095455514
6.902434742350067,40.55225326910374,12.634300571581871,19.850707614285785,11.368814184852523,5.054922973463157
6.228955183316585,36.9642959381513,27.30591517817825,18.842140693594402,27.947946366431726,47.91047527485152
8.293283938655607,48.351355601171406,13.145464163594307,16.688023579774974,12.387620226763936,35.22542904010441
6.3420465772974035,14.620404621544004,16.195757184181986,17.891446306378477,16.556856757716364,53.56041949028848
8.375593384552007,14.168079403747665,15.800910639248738,20.59881173860466,26.31490761252242,33.97034438432007
